Western Illinois University,WIU,WIU home opener Highlights,Football,Highlights,Football,,<iframe width='560' height='315' src='http://www.youtube.com/embed/Oz8WrCvVtS4' frameborder='0' allowfullscreen></iframe>,www.wiu.edu,www.goleathernecks.com,M,IL,LEATHERNECKS
Western Illinois University,WIU,WIU vs Oakland Highlights,Basketball,Highlights,Basketball,,<iframe width='560' height='315' src='http://www.youtube.com/embed/tQCBPakDYKg' frameborder='0' allowfullscreen></iframe>,www.wiu.edu,www.goleathernecks.com,W,IL,LEATHERNECKS
,,,,,,,,,,,,
Western Kentucky University,WKU,WKU vs SIU Highlights,Basketball,Highlights,Basketball,,<iframe width='420' height='315' src='http://www.youtube.com/embed/FYVBYg0Q--I' frameborder='0' allowfullscreen></iframe>,www.wku.edu,www.wkusports.com,M,KY,HILLTOPPERS
Western Kentucky University,WKU,WKU LB Andrew Jackson's Highlights,Football,Highlights,Football,,<iframe width='560' height='315' src='http://www.youtube.com/embed/dMK4a-NcbJ4' frameborder='0' allowfullscreen></iframe>,www.wku.edu,www.wkusports.com,W,KY,HILLTOPPERS
,,,,,,,,,,,,
Western Michigan University,WMU,Western Mich vs Central Mich Highlights,Football,Highlights,Football,MAC,<iframe width='560' height='315' src='http://www.youtube.com/embed/HnaDRZUjyXE' frameborder='0' allowfullscreen></iframe>,www.wmich.edu,www.vmubroncos.com,M,MI,BRONCOS
Western Michigan University,WMU,Great rally by WMU womens volleyball team,Volleyball,Highlights,Volleyball,MAC,<iframe width='420' height='315' src='http://www.youtube.com/embed/nJxeoslJERM' frameborder='0' allowfullscreen></iframe>,www.wmich.edu,www.vmubroncos.com,W,MI,BRONCOS
,,,,,,,,,,,,
Western New England University,WNE,2012 WNE Mens Lacrosse early season Highlights,Lacrosse,Highlights,Lacrosse,,<iframe width='560' height='315' src='http://www.youtube.com/embed/mND400iGeM4' frameborder='0' allowfullscreen></iframe>,www.wne.edu,www.wnegoldenbears.com,M,MA,GOLDEN BEARS
Western New England University,WNE,Halftime performance by the WNE Cheer squad,Cheer,Dance,Cheer,,<iframe width='420' height='315' src='http://www.youtube.com/embed/Y-T3Gxl1FYo' frameborder='0' allowfullscreen></iframe>,www.wne.edu,www.wnegoldenbears.com,W,MA,GOLDEN BEARS
,,,,,,,,,,,,
Western New Mexico University,WNMU,Womens Basketball mid season Highlights,Basketball,Highlights,Basketball,,<iframe width='420' height='315' src='http://www.youtube.com/embed/sTP84QCVJFo' frameborder='0' allowfullscreen></iframe>,www.wnmu.edu,www.wnmumustangs.com,M,NM,MUSTANGS
Western New Mexico University,WNMU,WNMU vs NM Highlights,Football,Highlights,Football,,<iframe width='420' height='315' src='http://www.youtube.com/embed/sTP84QCVJFo' frameborder='0' allowfullscreen></iframe>,www.wnmu.edu,www.wnmumustangs.com,W,NM,MUSTANGS
,,,,,,,,,,,,
Western Oregon University,WOU,Western Oregon vs Dixie State Highlights,Football ,Highlights,Football,,<iframe width='560' height='315' src='http://www.youtube.com/embed/reF60FYVow4' frameborder='0' allowfullscreen></iframe>,www.wou.edu,www.wouwolves.com,M,OR,WOLVES
Western Oregon University,WOU,Western Oregon vs Alaska Anchorage Highlights,Volleyball,Highlights,Volleyball,,<iframe width='560' height='315' src='http://www.youtube.com/embed/yy4Ov5Ld-UQ' frameborder='0' allowfullscreen></iframe>,www.wou.edu,www.wouwolves.com,W,OR,WOLVES
,,,,,,,,,,,,
Western State Colorado University,WSC,Western State vs  Fort Hays Highlights,Football,Highlights,Football,,<iframe width='420' height='315' src='http://www.youtube.com/embed/wpvdyo8Ldxg' frameborder='0' allowfullscreen></iframe>,www.western.edu,www.gomountaineers.com,M,CO,MOUNTAINEERS
Western State Colorado University,WSC,Western State vs Colorado Mines closing moments,Basketball,Highlights,Basketball,,<iframe width='420' height='315' src='http://www.youtube.com/embed/-Ug_D5eRVA0' frameborder='0' allowfullscreen></iframe>,www.western.edu,www.gomountaineers.com,W,CO,MOUNTAINEERS
,,,,,,,,,,,,
Western Washington University,WWU,Anye Turner Forward #10 with a fastbreak ,Basketball,Highlights,Basketball,,<iframe width='560' height='315' src='//www.youtube.com/embed/HsplubI9D1w' frameborder='0' allowfullscreen></iframe>,www.wwu.edu,www.wwuvikings.com,M,WA,VIKINGS
Western Washington University,WWU,WWU vs CWU Highlight ,Basketball,Highlights,Basketball,2012,<iframe width='560' height='315' src='//www.youtube.com/embed/egUIVX3v3mQ' frameborder='0' allowfullscreen></iframe>,www.wwu.edu,www.wwuvikings.com,M,WA,VIKINGS
,,,,,,,,,,,,
Westfield State University,WSU,WSU beats Western New England,Field Hockey,Highlights,winning,2013,<iframe width='420' height='315' src='//www.youtube.com/embed/QrnRAdPDrA4' frameborder='0' allowfullscreen></iframe>,www.westfield.ma.edu,www.westfieldstateowls.com,M,MA,OWLS
Westfield State University,WSU,Great performance by the Dance team,Dance Team,Highlights,Dance,,<iframe width='560' height='315' src='//www.youtube.com/embed/uGrwslvTQ1s' frameborder='0' allowfullscreen></iframe>,www.westfield.ma.edu,www.westfieldstateowls.com,W,MA,OWLS
,,,,,,,,,,,,
Westminster College (Missouri),WC,Football Training ,Football,Highlights,training ,2012,<iframe width='560' height='315' src='//www.youtube.com/embed/PAOTpHowYkw' frameborder='0' allowfullscreen></iframe>,www.westminster-mo.edu,www.westminster-mo.edu/athletics,M,MO,BLUE JAYS
Westminster College (Missouri),WC,Women Soccer at WC,Soccer,Highlights,,,<iframe width='560' height='315' src='//www.youtube.com/embed/RQV5Ud1_7BY?list=PL655E25B8DA871B74' frameborder='0' allowfullscreen></iframe>,www.westminster-mo.edu,www.westminster-mo.edu/athletics,W,MO,BLUE JAYS
,,,,,,,,,,,,
Westminster College (Pennsylvania),WC,WR Geno Pasquinelli makes a great catch,Football,Highlights,Catch,Touchdown,<iframe width='420' height='315' src='//www.youtube.com/embed/_UNKyocty7I' frameborder='0' allowfullscreen></iframe>,www.westminster.edu,www.westminster.edu/athletics,M,PA,TITANS
Westminster College (Pennsylvania),WC,Football Season Highlights,Football,Highlights,2009,2010,<iframe width='420' height='315' src='//www.youtube.com/embed/WsPE7sAXScI' frameborder='0' allowfullscreen></iframe>,www.westminster.edu,www.westminster.edu/athletics,M,PA,TITANS
,,,,,,,,,,,,
Westmont College,WC,Niko Brooks Highlights,Basketball,Highlights,Basketball,,<iframe width='560' height='315' src='//www.youtube.com/embed/zkcqsRKB78U' frameborder='0' allowfullscreen></iframe>,www.westmont.edu,http://blogs.westmont.edu/athletics/,M,CA,WARRIORS
Westmont College,WC,Westmont upsets No.1 Azusa Pacific,Basketball,Highlights,Basketball,,<iframe width='560' height='315' src='//www.youtube.com/embed/JC2l2iLY0r8' frameborder='0' allowfullscreen></iframe>,www.westmont.edu,http://blogs.westmont.edu/athletics/,W,CA,WARRIORS
,,,,,,,,,,,,
Wheaton College (Illinois),WC,Wheaton beats Illinois Wesleyan at the buzzer!,Basketball,Highlights,Basketball,,<iframe width='420' height='315' src='//www.youtube.com/embed/tsw28ZxBoH4' frameborder='0' allowfullscreen></iframe>,www.wheaton.edu,http://athletics.wheaton.edu,M,IL,THUNDER
Wheaton College (Illinois),WC,Wheatons big comeback vs Washington University-St. Louis,Soccer,Highlights,Soccer,,<iframe width='420' height='315' src='//www.youtube.com/embed/LQdnn8YvOZQ' frameborder='0' allowfullscreen></iframe>,www.wheaton.edu,http://athletics.wheaton.edu,W,IL,THUNDER
,,,,,,,,,,,,
Wheaton College (Massachusetts),WC,Wheaton(PA) vs Babson Highlights,Basketball,Highlights,Basketball,,<iframe width='420' height='315' src='//www.youtube.com/embed/wmXtrcZOG9E' frameborder='0' allowfullscreen></iframe>,www.wheatoncollege.edu,http://athletics.wheatoncollege.edu,M,MA,LYONS
Wheaton College (Massachusetts),WC,Buzzer beater vs WPI,Basketball,Highlights,Basketball,,<iframe width='420' height='315' src='//www.youtube.com/embed/-o0QV0W9Sis' frameborder='0' allowfullscreen></iframe>,www.wheatoncollege.edu,http://athletics.wheatoncollege.edu,W,MA,LYONS
,,,,,,,,,,,,
Wheeling Jesuit University,WJU,Wheeling Jesuit vs Walsh University Highlights,Soccer,Highlights,Soccer,,<iframe width='560' height='315' src='//www.youtube.com/embed/azHL3j-PA5E?list=PLOnqy_y2obZ6palw8NM-nOBXola-Lbuxp' frameborder='0' allowfullscreen></iframe>,www.wju.edu,http://athletics.wju.edu,M,WV,CARDINALS
Wheeling Jesuit University,WJU,Wheeling Jesuit vs Davis & Elkins Highlights,Basketball,Highlights,Basketball,,<iframe width='420' height='315' src='//www.youtube.com/embed/SCpVqi4fwNY' frameborder='0' allowfullscreen></iframe>,www.wju.edu,http://athletics.wju.edu,W,WV,CARDINALS
,,,,,,,,,,,,
Wheelock College,WC,Bashir Hudson Dunk,Basketball,Dunk,dunks,,<iframe width='560' height='315' src='//www.youtube.com/embed/smhQWzWMBXI?list=UUgWBa4f35LS3N0RjL_ULj-Q' frameborder='0' allowfullscreen></iframe>,www.wheelock.edu,www.wheelockwildcats.com,M,MA,WILDCATS
Wheelock College,WC,Getting that Goal !,Lacrosse,Goal,,,<iframe width='560' height='315' src='//www.youtube.com/embed/n3xgt2s2L3U?list=UUgWBa4f35LS3N0RjL_ULj-Q' frameborder='0' allowfullscreen></iframe>,www.wheelock.edu,www.wheelockwildcats.com,M,MA,WILDCATS
,,,,,,,,,,,,
Whitman College,WC,Brandon Shaw's Highlights,Basketball,Highlights,Basketball,,<iframe width='560' height='315' src='//www.youtube.com/embed/WyB48WWPKPg' frameborder='0' allowfullscreen></iframe>,www.whitman.edu,www.whitman.edu/athletics,M,WA,MISSIONARIES
Whitman College,WC,Basketball Highlights 2013 - 2013,Basketball,Highlights,season,,<iframe width='560' height='315' src='//www.youtube.com/embed/9HquhsYVUSo' frameborder='0' allowfullscreen></iframe>,www.whitman.edu,www.whitman.edu/athletics,M,WA,MISSIONARIES
,,,,,,,,,,,,
Whittier College,WC,Highlights vs La Verne,Football,Highlights,Football,,<iframe width='560' height='315' src='//www.youtube.com/embed/UxDoXoleoVg' frameborder='0' allowfullscreen></iframe>,www.whittier.edu,www.wcpoets.com,M,CA,POETS
Whittier College,WC,Womens Basketball Highlights,Basketball,Highlights,Basketball,,<iframe width='560' height='315' src='//www.youtube.com/embed/-ucZA8eaUz4' frameborder='0' allowfullscreen></iframe>,www.whittier.edu,www.wcpoets.com,W,CA,POETS
,,,,,,,,,,,,
Whitworth University,WU,Higlights vs Chapman,Football,Highlights,Football,,<iframe width='560' height='315' src='//www.youtube.com/embed/2QW_O9hcB2o' frameborder='0' allowfullscreen></iframe>,www.whitworth.edu,www.whitworthpirates.com,M,WA,PIRATES
Whitworth University,WU,Womens Basketball Highlights,Basketball,Highlights,Basketball,,<iframe width='560' height='315' src='//www.youtube.com/embed/1xIE5bJBrus' frameborder='0' allowfullscreen></iframe>,www.whitworth.edu,www.whitworthpirates.com,W,WA,PIRATES
,,,,,,,,,,,,
Wichita State University,WSU,Mens Basketball Highlights,Basketball,Highlights,Basketball,,<iframe width='560' height='315' src='http://www.youtube.com/embed/VYEYehrCj8w' frameborder='0' allowfullscreen></iframe>,www.wichita.edu,www.goshockers.com,M,KS,SHOCKERS
Wichita State University,WSU,WSU vs LBST Highlights,Basketball,Highlights,Basketball,,<iframe width='560' height='315' src='http://www.youtube.com/embed/yPofHG7sZlA' frameborder='0' allowfullscreen></iframe>,www.wichita.edu,www.goshockers.com,W,KS,SHOCKERS
,,,,,,,,,,,,
Widener University,WU,Widener vs Stevenson Highlights,Football,Highlights,Football,,<iframe width='560' height='315' src='//www.youtube.com/embed/Pppyiqgl7Qc' frameborder='0' allowfullscreen></iframe>,www.widener.edu,www.widenerpride.com,M,PA,PRIDE
Widener University,WU,Widener 2012 MAC Champions,Football,Highlights,champions,,<iframe width='560' height='315' src='//www.youtube.com/embed/ZQAfQtJ3xwQ' frameborder='0' allowfullscreen></iframe>,www.widener.edu,www.widenerpride.com,M,PA,PRIDE
,,,,,,,,,,,,
Wilberforce University,WU,Kyree Marshall Freshman - Guard ,Basketball,Highlights,,,<iframe width='420' height='315' src='//www.youtube.com/embed/Sjclu9K6dnk' frameborder='0' allowfullscreen></iframe>,www.wilberforce.edu,www.wilberforce.edu/athletics/,M,OH,BULLDOGS
Wilberforce University,WU,,,,,,,www.wilberforce.edu,www.wilberforce.edu/athletics/,W,OH,LADY BULLDOGS
,,,,,,,,,,,,
Wilkes University,WU,Freedom Championship,Tennis,Highlights,Tennis,,<iframe width='560' height='315' src='//www.youtube.com/embed/KloZwu1IrVw' frameborder='0' allowfullscreen></iframe>,www.wilkes.edu,www.gowilkesu.com,M,PA,COLONELS
Wilkes University,WU,Softball Highlights,Softball,Highlights,Softball,,<iframe width='560' height='315' src='//www.youtube.com/embed/18GmBmQOM-U?list=UUQmogyOCa4yy_LjPR20BJHg' frameborder='0' allowfullscreen></iframe>,www.wilkes.edu,www.gowilkesu.com,W,PA,COLONELS
,,,,,,,,,,,,
Willamette University,WU,Williamette vs Southern Oregon Highlights,Football,Highlights,Football,,<iframe width='420' height='315' src='//www.youtube.com/embed/fmZWOYsw1Bs' frameborder='0' allowfullscreen></iframe>,www.willamette.edu,www.willamette.edu/athletics,M,OR,BEARCATS
Willamette University,WU,Williamette vs Pacific Highlights,Soccer,Highlights,Soccer,,<iframe width='560' height='315' src='//www.youtube.com/embed/PTJ7rVBFYRc' frameborder='0' allowfullscreen></iframe>,www.willamette.edu,www.willamette.edu/athletics,W,OR,BEARCATS
,,,,,,,,,,,,
William Carey University,WCU,1500M race,Track and Field,Highlights,Track and Field,,<iframe width='560' height='315' src='//www.youtube.com/embed/DnxrQyitcnk' frameborder='0' allowfullscreen></iframe>,www.wmcarey.edu,www.careyathletics.com,M,MS,CRUSADERS
William Carey University,WCU,Awesome Cheerleader Half Court Trick Flip Shot,Cheer,Stunts,Basketball,half court shot,<iframe width='560' height='315' src='//www.youtube.com/embed/ch9nONuwxK4' frameborder='0' allowfullscreen></iframe>,www.wmcarey.edu,www.careyathletics.com,W,MS,CRUSADERS
,,,,,,,,,,,,
William Jessup University,WJU,Mitch Pingree  scores a goal,Soccer,Goals,,,<iframe width='420' height='315' src='//www.youtube.com/embed/vidImkOwJik' frameborder='0' allowfullscreen></iframe>,www.jessup.edu,www.jessupathletics.com,M,CA,WARRIORS
William Jessup University,WJU,Warriors volleyball highlights ,Volleyball,Highlights,,,<iframe width='420' height='315' src='//www.youtube.com/embed/aadneMP_8bc' frameborder='0' allowfullscreen></iframe>,www.jessup.edu,www.jessupathletics.com,W,CA,WARRIORS
,,,,,,,,,,,,
William Jewell College,WJC,Cardinal Football Preseason,Football,Highlights,preseason,,<iframe width='420' height='315' src='//www.youtube.com/embed/Pwx8NAT4hc8' frameborder='0' allowfullscreen></iframe>,www.jewell.edu,www.jewellcardinals.com,M,MO,CARDINALS
William Jewell College,WJC,Volleyball Preseason,Volleyball,Highlights,preseason,,<iframe width='420' height='315' src='//www.youtube.com/embed/RDjW5fJQzZM' frameborder='0' allowfullscreen></iframe>,www.jewell.edu,www.jewellcardinals.com,W,MO,CARDINALS
,,,,,,,,,,,,
William Paterson University of New Jersey,WPU,William Paterson University's 1-0 men's soccer victory ,Soccer,Highlights,New Jersey City ,2012,<iframe width='560' height='315' src='//www.youtube.com/embed/HUhzqHCUdbM' frameborder='0' allowfullscreen></iframe>,www.wpunj.edu,www.wpupioneers.com,M,NJ,PIONEERS
William Paterson University of New Jersey,WPU,WP Volleyball vs. St. Joseph's-Long Island ,Volleyball,Highlights,victory,,<iframe width='420' height='315' src='//www.youtube.com/embed/JrLTjrf8j-k' frameborder='0' allowfullscreen></iframe>,www.wpunj.edu,www.wpupioneers.com,W,NJ,PIONEERS
,,,,,,,,,,,,
William Penn College,WPC,William Penn Basketball 2012,Basketball,Mixes,2012,,<iframe width='560' height='315' src='//www.youtube.com/embed/Qc-rKo6Aigs' frameborder='0' allowfullscreen></iframe>,www.wmpenn.edu,www.statesmenathletics.com,M,IA,THE STATESMEN
William Penn College,WPC,William Penn University Toilet Paper Toss 2013,Basketball,Highlights,2013,,<iframe width='560' height='315' src='//www.youtube.com/embed/sO3S_QbDyW0' frameborder='0' allowfullscreen></iframe>,www.wmpenn.edu,www.statesmenathletics.com,M,IA,THE STATESMEN
,,,,,,,,,,,,
William Smith College,WSC,William Smith at the Head of the Genesee,Rowing,Highlights,2011,victory,<iframe width='420' height='315' src='//www.youtube.com/embed/j8z8CMiQVZs' frameborder='0' allowfullscreen></iframe>,www.hws.edu,www.hwsathletics.com,W,NY,HERONS
William Smith College,WSC,2012 Soccer Season in Review,Soccer,Highlights,,,<iframe width='560' height='315' src='//www.youtube.com/embed/ZlAB8sA11t4' frameborder='0' allowfullscreen></iframe>,www.hws.edu,www.hwsathletics.com,W,NY,
,,,,,,,,,,,,
William Woods University,WWU,Great Dunk,Basketball,Dunks,2013,,<iframe width='560' height='315' src='//www.youtube.com/embed/E1Hr1keOrAk' frameborder='0' allowfullscreen></iframe>,www.williamwoods.edu,www.wwuowls.com,M,MO,OWLS
William Woods University,WWU,"Show Team at Tulsa, OK",Equestrian,Mixes,,,<iframe width='420' height='315' src='//www.youtube.com/embed/E86pbr9B72Q' frameborder='0' allowfullscreen></iframe>,www.williamwoods.edu,www.wwuowls.com,W,MO,OWLS
,,,,,,,,,,,,
Williams Baptist College,WBC,Williams Baptist vs Ecclesia Highlights,Basketball,Highlights,Basketball,,<iframe width='420' height='315' src='//www.youtube.com/embed/TMcJL64Cg_A' frameborder='0' allowfullscreen></iframe>,www.wbcoll.edu,www.wbceagles.com,M,AR,EAGLES
Williams Baptist College,WBC,2014 Williams Baptist College Basketball ,Basketball,Highlights,2014,,<iframe width='420' height='315' src='//www.youtube.com/embed/-Ux-xuCz2Po' frameborder='0' allowfullscreen></iframe>,www.wbcoll.edu,www.wbceagles.com,M,AR,EAGLES
,,,,,,,,,,,,
Williams College,WC,Williams vs Tufts Highlights,Football,Highlights,Football,,<iframe width='560' height='315' src='//www.youtube.com/embed/hl4hoyVfNWk' frameborder='0' allowfullscreen></iframe>,www.williams.edu,http://athletics.williams.edu,M,MA,EPHS
Williams College,WC,Willams vs Colby College Highlights,Soccer,Highlights,Soccer,,<iframe width='560' height='315' src='//www.youtube.com/embed/hl4hoyVfNWk' frameborder='0' allowfullscreen></iframe>,www.williams.edu,http://athletics.williams.edu,W,MA,EPHS
,,,,,,,,,,,,
Wilmington College,WC,Spring Football Game,Football,Highlights,,,<iframe width='560' height='315' src='//www.youtube.com/embed/OoBNCe2ROA8' frameborder='0' allowfullscreen></iframe>,www.wilmington.edu,www.wilmington.edu/athletics,M,OH,QUAKERS
Wilmington College,WC,Wilmington vs Thiel Highlights,Lacrosse,Highlights,Lacrosse,,<iframe width='560' height='315' src='//www.youtube.com/embed/crGDWbTsTNI' frameborder='0' allowfullscreen></iframe>,www.wilmington.edu,www.wilmington.edu/athletics,W,OH,QUAKERS
,,,,,,,,,,,,
Wilmington University,WU,Wilmington vs Goldey Beacom Highlights,Basketball,Highlights,Basketball,,<iframe width='560' height='315' src='//www.youtube.com/embed/p5giWKcLeFk' frameborder='0' allowfullscreen></iframe>,www.wilmu.edu,www.wilmu.edu/athletics,M,DE,WILDCATS
Wilmington University,WU,Wilmington Cheer,Cheer,Dance,Cheer,,<iframe width='420' height='315' src='//www.youtube.com/embed/_b4WwG7P22k' frameborder='0' allowfullscreen></iframe>,www.wilmu.edu,www.wilmu.edu/athletics,W,DE,WILDCATS
,,,,,,,,,,,,
Wilson College,WC,,,,,,,www.wilson.edu,www.wilson.edu/athletic-center,W,PA,PHOENIX
Wilson College,WC,,,,,,,www.wilson.edu,www.wilson.edu/athletic-center,W,PA,PHOENIX
,,,,,,,,,,,,
Wingate University,WU,Wingate vs Catawba Highlights,Basketball,Highlights,Basketball,,<iframe width='420' height='315' src='//www.youtube.com/embed/WWybtBk_djI' frameborder='0' allowfullscreen></iframe>,www.wingate.edu,www.wingatebulldogs.com,M,NC,BULLDOGS
Wingate University,WU,Senior Day Grand slam,Softball,Highlights,softball,,<iframe width='560' height='315' src='//www.youtube.com/embed/v8nzUg8jwkg?list=PL1BvRp4s1feYe9cu_TRlyEo1rujgwzSUE' frameborder='0' allowfullscreen></iframe>,www.wingate.edu,www.wingatebulldogs.com,W,NC,BULLDOGS
,,,,,,,,,,,,
Winona State University,WSU,Winona State vs Minnesota State Highlights,Football,Highlights,Football,,<iframe width='420' height='315' src='//www.youtube.com/embed/ZlQ9QeLAXvU' frameborder='0' allowfullscreen></iframe>,www.winona.edu,www.winonastatewarriors.com,M,MN,WARRIORS
Winona State University,WSU,Winona State vs SMSU Highlights,Softball,Highlights,Softball,,<iframe width='560' height='315' src='//www.youtube.com/embed/U1iX3o5NMIo?list=UUdM0g9MFjQXL_ChqL8D1Gtw' frameborder='0' allowfullscreen></iframe>,www.winona.edu,www.winonastatewarriors.com,W,MN,WARRIORS
,,,,,,,,,,,,
Winston Salem State University,WSSU,Crazy TD run,Football,Highlights,Football,,<iframe width='560' height='315' src='http://www.youtube.com/embed/eGLBfVviQt0' frameborder='0' allowfullscreen></iframe>,www.wssu.edu,www.wssurams.com,M,NC,RAMS
Winston Salem State University,WSSU,WSSU vs Anderson(SC) Highlights,Basketball,Highlights,Basketball,,<iframe width='420' height='315' src='http://www.youtube.com/embed/lwckjpQLqCI' frameborder='0' allowfullscreen></iframe>,www.wssu.edu,www.wssurams.com,W,NC,RAMS
,,,,,,,,,,,,
Winthrop University,WU,Mens Basketball Highlights,Basketball,Highlights,Basketball,,<iframe width='420' height='315' src='http://www.youtube.com/embed/lwckjpQLqCI' frameborder='0' allowfullscreen></iframe>,www.winthrop.edu,www.winthropeagles.com,M,SC,EAGLES
Winthrop University,WU,Womens Basketball Highlights,Basketball,Highlights,Baskeball,,<iframe width='420' height='315' src='http://www.youtube.com/embed/lwckjpQLqCI' frameborder='0' allowfullscreen></iframe>,www.winthrop.edu,www.winthropeagles.com,W,SC,EAGLES
,,,,,,,,,,,,
Wisconsin Lutheran College,WLC,Mens Basketball Highlights,Basketball,Highlights,Basketball,,<iframe width='420' height='315' src='http://www.youtube.com/embed/lwckjpQLqCI' frameborder='0' allowfullscreen></iframe>,www.wlc.edu,www.wlcsports.com,M,WI,WARRIORS
Wisconsin Lutheran College,WLC,Womens Basketball Highlights,Basketball,Highlights,Basketball,,<iframe width='420' height='315' src='http://www.youtube.com/embed/lwckjpQLqCI' frameborder='0' allowfullscreen></iframe>,www.wlc.edu,www.wlcsports.com,W,WI,WARRIORS
,,,,,,,,,,,,
Wittenberg University,WU,Mens Basketball Highlights,Basketball,Highlights,Basketball,,<iframe width='420' height='315' src='http://www.youtube.com/embed/lwckjpQLqCI' frameborder='0' allowfullscreen></iframe>,www.wittenberg.edu,www.wittenbergtigers.com,M,OH,TIGERS
Wittenberg University,WU,Womans Basketball Highlights,Basketball,Highlights,Basketball,,<iframe width='420' height='315' src='http://www.youtube.com/embed/lwckjpQLqCI' frameborder='0' allowfullscreen></iframe>,www.wittenberg.edu,www.wittenbergtigers.com,W,OH,TIGERS
,,,,,,,,,,,,
Wofford College,WC,Mens Basketball Highlights,Basketball,Highlights,Basketball,,<iframe width='420' height='315' src='http://www.youtube.com/embed/fd4D-NN5l7Y' frameborder='0' allowfullscreen></iframe>,www.wofford.edu,http://athletics.wofford.edu,M,SC,TERRIERS
Wofford College,WC,Wofford vs Southern Virginia Highlights,Basketball,Highlights,Basketball,,<iframe width='560' height='315' src='http://www.youtube.com/embed/W6JT4cBD6cg' frameborder='0' allowfullscreen></iframe>,www.wofford.edu,http://athletics.wofford.edu,W,SC,TERRIERS
,,,,,,,,,,,,
Worcester Polytechnic Institute,WPI,Track & Field invitational,Track,Highlights,Track,Men,<iframe width='420' height='315' src='//www.youtube.com/embed/Cs9TJ9-Je0g' frameborder='0' allowfullscreen></iframe>,www.wpi.edu,http://wpi.prestosports.com,M,MA,ENGINEERS
Worcester Polytechnic Institute,WPI,Cheer and the WPI Pep Band ,Cheer,Dance,,Women,<iframe width='420' height='315' src='//www.youtube.com/embed/3dLyROYJ2Aw' frameborder='0' allowfullscreen></iframe>,www.wpi.edu,http://wpi.prestosports.com,W,MA,ENGINEERS
,,,,,,,,,,,,
Worcester State University,WSU,Worchester State vs Anna Maria Highlights,Football,Highlights,Football,,<iframe width='560' height='315' src='//www.youtube.com/embed/kLyCx5cuVAc' frameborder='0' allowfullscreen></iframe>,www.worcester.edu,www.wsulancers.com,M,MA,LANCERS
Worcester State University,WSU,Womens Volleyball Tri-Match Highlights,Volleyball,Highlights,Volleyball,,<iframe width='560' height='315' src='//www.youtube.com/embed/Mc1XFlyhnD8' frameborder='0' allowfullscreen></iframe>,www.worcester.edu,www.wsulancers.com,W,MA,LANCERS
,,,,,,,,,,,,
Wright State University,WSU,Mens Basketball Highlights,Basketball,Highlights,Basketball,,<iframe width='420' height='315' src='http://www.youtube.com/embed/_-HpwYbxrag' frameborder='0' allowfullscreen></iframe>,www.wright.edu,www.wsuraiders.com,M,OH,RAIDERS
Wright State University,WSU,Wright State beats Youngstown State 64 to 61 ,Basketball,Highlights,Basketball,,<iframe width='420' height='315' src='//www.youtube.com/embed/0lQqnTArc9A' frameborder='0' allowfullscreen></iframe>,www.wright.edu,www.wsuraiders.com,W,OH,RAIDERS
,,,,,,,,,,,,
Xavier University (Louisiana),XULA,Mens Basketball Highlights,Basketball,Highlights,Basketball,,<iframe width='420' height='315' src='http://www.youtube.com/embed/5eWD4xG9JgY' frameborder='0' allowfullscreen></iframe>,www.xula.edu,www.xula.edu/athletics,M,LA,GOLD RUSH
Xavier University (Louisiana),XULA,Womens Basketball Highlights,Basketball,Highlights,Basketball,,<iframe width='420' height='315' src='http://www.youtube.com/embed/5eWD4xG9JgY' frameborder='0' allowfullscreen></iframe>,www.xula.edu,www.xula.edu/athletics,W,LA,GOLD NUGGETS
,,,,,,,,,,,,
Xavier University,XU,Mens Basketball Highlights,Basketball,Highlights,Basketball,,<iframe width='420' height='315' src='http://www.youtube.com/embed/5eWD4xG9JgY' frameborder='0' allowfullscreen></iframe>,www.xavier.edu,www.goxavier.com,M,OH,MUSKETEERS
Xavier University,XU,Womens Basketball Highlights,Basketball,Highlights,Basketball,,<iframe width='560' height='315' src='http://www.youtube.com/embed/YTDZH54XEsE' frameborder='0' allowfullscreen></iframe>,www.xavier.edu,www.goxavier.com,W,OH,MUSKETEERS
,,,,,,,,,,,,
Yale University,YU,Mens Squash team ends a 252 match streak,Squash,Highlights,Squash,,<iframe width='560' height='315' src='http://www.youtube.com/embed/RKtiej_CwlY' frameborder='0' allowfullscreen></iframe>,www.yale.edu,www.yalebulldogs.com,M,CT,BULLDOGS
Yale University,YU,Yale vs Boston U Highlights,Tennis,Highlights,Tennis,,<iframe width='560' height='315' src='http://www.youtube.com/embed/-vWYbMAullg' frameborder='0' allowfullscreen></iframe>,www.yale.edu,www.yalebulldogs.com,W,CT,BULLDOGS
,,,,,,,,,,,,
Yeshiva University,YU,Yeshiva vs City College of New York,Basketball,Highlights,Basketball,,<iframe width='560' height='315' src='//www.youtube.com/embed/AIJfDnhHRXA' frameborder='0' allowfullscreen></iframe>,www.yeshiva.edu,www.yumac.com,M,NY,MACCABEES
Yeshiva University,YU,Brings in a run with a sac fly ,Baseball,Highlights,,,<iframe width='420' height='315' src='//www.youtube.com/embed/VMzN7SxteX0' frameborder='0' allowfullscreen></iframe>,www.yeshiva.edu,www.yumac.com,M,NY,MACCABEES
,,,,,,,,,,,,
York College (Nebraska),YC,Baseball Highlights,Baseball,Highlights,Baseball,,<iframe width='560' height='315' src='//www.youtube.com/embed/BJJVUv7CV2s' frameborder='0' allowfullscreen></iframe>,www.york.edu,www.york.edu/athletics,M,NE,PANTHERS
