Clune and Weise square off,Nashville Predators,Fights,Predators,Canucks,Youtube,,,Nashville,,TN,<iframe width='235' height='132' src='//www.youtube.com/embed/blK8OE6K7fM' frameborder='0' allowfullscreen></iframe>
Moulson ties the game,New York Islanders,Goals,Islanders,Maple Leafs,NHL.com,Matt Moulson,,New York,NY,,<object width='235' height='141' id='embed' classid='clsid:d27cdb6e-ae6d-11cf-96b8-444553540000'><param name='movie' value='http://nhl.cdn.neulion.net/u/videocenter-v1/embed.swf' /><param name='quality' value='high' /><param name='allowFullScreen' value='true' /><param name='allowScriptAccess' value='always' /><param name='flashVars' value='hlp=8470852&event=TOR211&server=http://video.islanders.nhl.com/videocenter/&pageurl=http://video.islanders.nhl.com/videocenter/&nlwa=http://app2.neulion.com/videocenter/nhl/' /><embed name='embed' pluginspage='http://www.adobe.com/go/getflashplayer' src='http://nhl.cdn.neulion.net/u/videocenter-v1/embed.swf' type='application/x-shockwave-flash' width='235' height='141' quality='high' allowFullScreen='true' allowScriptAccess='always' flashVars='hlp=8470852&event=TOR211&server=http://video.islanders.nhl.com/videocenter/&pageurl=http://video.islanders.nhl.com/videocenter/&nlwa=http://app2.neulion.com/videocenter/nhl/'></embed></object>
Hickey lays down the hit,New York Islanders,Hits,Islanders,Jets,NHL.com,Thomas Hickey,,New York,NY,,"<object width='235' height='141' id='embed' classid='clsid:d27cdb6e-ae6d-11cf-96b8-444553540000'><param name='movie' value='http://nhl.cdn.neulion.net/u/videocenter-v1/embed.swf' /><param name='quality' value='high' /><param name='allowFullScreen' value='true' /><param name='allowScriptAccess' value='always' /><param name='flashVars' value='hlg=20122013,2,661&event=WPG655&server=http://video.islanders.nhl.com/videocenter/&pageurl=http://video.islanders.nhl.com/videocenter/&nlwa=http://app2.neulion.com/videocenter/nhl/' /><embed name='embed' pluginspage='http://www.adobe.com/go/getflashplayer' src='http://nhl.cdn.neulion.net/u/videocenter-v1/embed.swf' type='application/x-shockwave-flash' width='235' height='141' quality='high' allowFullScreen='true' allowScriptAccess='always' flashVars='hlg=20122013,2,661&event=WPG655&server=http://video.islanders.nhl.com/videocenter/&pageurl=http://video.islanders.nhl.com/videocenter/&nlwa=http://app2.neulion.com/videocenter/nhl/'></embed></object>"
Nabokov preserves the lead,New York Islanders,Saves,Islanders,Penguins,NHL.com,Evgeni Nabokov,,New York,NY,,"<object width='235' height='141' id='embed' classid='clsid:d27cdb6e-ae6d-11cf-96b8-444553540000'><param name='movie' value='http://nhl.cdn.neulion.net/u/videocenter-v1/embed.swf' /><param name='quality' value='high' /><param name='allowFullScreen' value='true' /><param name='allowScriptAccess' value='always' /><param name='flashVars' value='hlg=20122013,3,116&event=NYI611&server=http://video.islanders.nhl.com/videocenter/&pageurl=http://video.islanders.nhl.com/videocenter/&nlwa=http://app2.neulion.com/videocenter/nhl/' /><embed name='embed' pluginspage='http://www.adobe.com/go/getflashplayer' src='http://nhl.cdn.neulion.net/u/videocenter-v1/embed.swf' type='application/x-shockwave-flash' width='235' height='141' quality='high' allowFullScreen='true' allowScriptAccess='always' flashVars='hlg=20122013,3,116&event=NYI611&server=http://video.islanders.nhl.com/videocenter/&pageurl=http://video.islanders.nhl.com/videocenter/&nlwa=http://app2.neulion.com/videocenter/nhl/'></embed></object>"
Martin and Kostopoulos duke it out,New York Islanders,Fights,Islanders,Devils,Youtube,,,New York,NY,,<iframe width='235' height='132' src='//www.youtube.com/embed/n4i9HIJNoKk' frameborder='0' allowfullscreen></iframe>
Kreider wins it in overtime,New York Rangers,Goals,NY Rangers,Bruins,NHL.com,Chris Kreider,,New York,NY,,<object width='235' height='141' id='embed' classid='clsid:d27cdb6e-ae6d-11cf-96b8-444553540000'><param name='movie' value='http://nhl.cdn.neulion.net/u/videocenter-v1/embed.swf' /><param name='quality' value='high' /><param name='allowFullScreen' value='true' /><param name='allowScriptAccess' value='always' /><param name='flashVars' value='hlp=8475184&event=NYR860&server=http://video.rangers.nhl.com/videocenter/&pageurl=http://video.rangers.nhl.com/videocenter/&nlwa=http://app2.neulion.com/videocenter/nhl/' /><embed name='embed' pluginspage='http://www.adobe.com/go/getflashplayer' src='http://nhl.cdn.neulion.net/u/videocenter-v1/embed.swf' type='application/x-shockwave-flash' width='235' height='141' quality='high' allowFullScreen='true' allowScriptAccess='always' flashVars='hlp=8475184&event=NYR860&server=http://video.rangers.nhl.com/videocenter/&pageurl=http://video.rangers.nhl.com/videocenter/&nlwa=http://app2.neulion.com/videocenter/nhl/'></embed></object>
Callahan lays down the hit,New York Rangers,Hits,NY Rangers,Devils,NHL.com,Ryan Callahan,,New York,NY,,"<object width='235' height='141' id='embed' classid='clsid:d27cdb6e-ae6d-11cf-96b8-444553540000'><param name='movie' value='http://nhl.cdn.neulion.net/u/videocenter-v1/embed.swf' /><param name='quality' value='high' /><param name='allowFullScreen' value='true' /><param name='allowScriptAccess' value='always' /><param name='flashVars' value='hlg=20122013,2,671&event=NYR11&server=http://video.rangers.nhl.com/videocenter/&pageurl=http://video.rangers.nhl.com/videocenter/&nlwa=http://app2.neulion.com/videocenter/nhl/' /><embed name='embed' pluginspage='http://www.adobe.com/go/getflashplayer' src='http://nhl.cdn.neulion.net/u/videocenter-v1/embed.swf' type='application/x-shockwave-flash' width='235' height='141' quality='high' allowFullScreen='true' allowScriptAccess='always' flashVars='hlg=20122013,2,671&event=NYR11&server=http://video.rangers.nhl.com/videocenter/&pageurl=http://video.rangers.nhl.com/videocenter/&nlwa=http://app2.neulion.com/videocenter/nhl/'></embed></object>"
Lundqvist keeps it scoreless,New York Rangers,Saves,NY Rangers,Penguins,NHL.com,Henrik Lundqvist,,New York,NY,,"<object width='235' height='141' id='embed' classid='clsid:d27cdb6e-ae6d-11cf-96b8-444553540000'><param name='movie' value='http://nhl.cdn.neulion.net/u/videocenter-v1/embed.swf' /><param name='quality' value='high' /><param name='allowFullScreen' value='true' /><param name='allowScriptAccess' value='always' /><param name='flashVars' value='hlg=20122013,2,538&event=NYR64&server=http://video.rangers.nhl.com/videocenter/&pageurl=http://video.rangers.nhl.com/videocenter/&nlwa=http://app2.neulion.com/videocenter/nhl/' /><embed name='embed' pluginspage='http://www.adobe.com/go/getflashplayer' src='http://nhl.cdn.neulion.net/u/videocenter-v1/embed.swf' type='application/x-shockwave-flash' width='235' height='141' quality='high' allowFullScreen='true' allowScriptAccess='always' flashVars='hlg=20122013,2,538&event=NYR64&server=http://video.rangers.nhl.com/videocenter/&pageurl=http://video.rangers.nhl.com/videocenter/&nlwa=http://app2.neulion.com/videocenter/nhl/'></embed></object>"
Moore and Skille go at it,New York Rangers,Fights,NY Rangers,Panthers,Youtube,,,New York,NY,,<iframe width='235' height='132' src='//www.youtube.com/embed/XpF-wyOm3G4' frameborder='0' allowfullscreen></iframe>
Greening wins it in double overtime,Ottawa Senators,Goals,Senators,Penguins,NHL.com,Colin Greening,,Ottawa,Ontario,Canada,<object width='235' height='141' id='embed' classid='clsid:d27cdb6e-ae6d-11cf-96b8-444553540000'><param name='movie' value='http://nhl.cdn.neulion.net/u/videocenter-v1/embed.swf' /><param name='quality' value='high' /><param name='allowFullScreen' value='true' /><param name='allowScriptAccess' value='always' /><param name='flashVars' value='hlp=8471862&event=OTT1182&server=http://video.senators.nhl.com/videocenter/&pageurl=http://video.senators.nhl.com/videocenter/&nlwa=http://app2.neulion.com/videocenter/nhl/' /><embed name='embed' pluginspage='http://www.adobe.com/go/getflashplayer' src='http://nhl.cdn.neulion.net/u/videocenter-v1/embed.swf' type='application/x-shockwave-flash' width='235' height='141' quality='high' allowFullScreen='true' allowScriptAccess='always' flashVars='hlp=8471862&event=OTT1182&server=http://video.senators.nhl.com/videocenter/&pageurl=http://video.senators.nhl.com/videocenter/&nlwa=http://app2.neulion.com/videocenter/nhl/'></embed></object>
Neil lays down the hit,Ottawa Senators,Hits,Senators,Bruins,NHL.com,Chris Neil,,Ottawa,Ontario,Canada,"<object width='235' height='141' id='embed' classid='clsid:d27cdb6e-ae6d-11cf-96b8-444553540000'><param name='movie' value='http://nhl.cdn.neulion.net/u/videocenter-v1/embed.swf' /><param name='quality' value='high' /><param name='allowFullScreen' value='true' /><param name='allowScriptAccess' value='always' /><param name='flashVars' value='hlg=20122013,2,624&event=BOS17&server=http://video.senators.nhl.com/videocenter/&pageurl=http://video.senators.nhl.com/videocenter/&nlwa=http://app2.neulion.com/videocenter/nhl/' /><embed name='embed' pluginspage='http://www.adobe.com/go/getflashplayer' src='http://nhl.cdn.neulion.net/u/videocenter-v1/embed.swf' type='application/x-shockwave-flash' width='235' height='141' quality='high' allowFullScreen='true' allowScriptAccess='always' flashVars='hlg=20122013,2,624&event=BOS17&server=http://video.senators.nhl.com/videocenter/&pageurl=http://video.senators.nhl.com/videocenter/&nlwa=http://app2.neulion.com/videocenter/nhl/'></embed></object>"
Lehner preserves the lead,Ottawa Senators,Saves,Senators,Flyers,NHL.com,Robin Lehner,,Ottawa,Ontario,Canada,"<object width='235' height='141' id='embed' classid='clsid:d27cdb6e-ae6d-11cf-96b8-444553540000'><param name='movie' value='http://nhl.cdn.neulion.net/u/videocenter-v1/embed.swf' /><param name='quality' value='high' /><param name='allowFullScreen' value='true' /><param name='allowScriptAccess' value='always' /><param name='flashVars' value='hlg=20122013,2,598&event=PHI669&server=http://video.senators.nhl.com/videocenter/&pageurl=http://video.senators.nhl.com/videocenter/&nlwa=http://app2.neulion.com/videocenter/nhl/' /><embed name='embed' pluginspage='http://www.adobe.com/go/getflashplayer' src='http://nhl.cdn.neulion.net/u/videocenter-v1/embed.swf' type='application/x-shockwave-flash' width='235' height='141' quality='high' allowFullScreen='true' allowScriptAccess='always' flashVars='hlg=20122013,2,598&event=PHI669&server=http://video.senators.nhl.com/videocenter/&pageurl=http://video.senators.nhl.com/videocenter/&nlwa=http://app2.neulion.com/videocenter/nhl/'></embed></object>"
Smith and Ellerby square off,Ottawa Senators,Fights,Senators,Panthers,Youtube,,,Ottawa,Ontario,Canada,<iframe width='235' height='132' src='//www.youtube.com/embed/0O4hFBRp8aU' frameborder='0' allowfullscreen></iframe>
Fedotenko wins it in overtime,Philadelphia Flyers,Goals,Flyers,Capitals,NHL.com,Ruslan Fedotenko,Shorthand,Philadelphia,PHI,PA,<object width='235' height='141' id='embed' classid='clsid:d27cdb6e-ae6d-11cf-96b8-444553540000'><param name='movie' value='http://nhl.cdn.neulion.net/u/videocenter-v1/embed.swf' /><param name='quality' value='high' /><param name='allowFullScreen' value='true' /><param name='allowScriptAccess' value='always' /><param name='flashVars' value='hlp=8468172&event=PHI643&server=http://video.flyers.nhl.com/videocenter/&pageurl=http://video.flyers.nhl.com/videocenter/&nlwa=http://app2.neulion.com/videocenter/nhl/' /><embed name='embed' pluginspage='http://www.adobe.com/go/getflashplayer' src='http://nhl.cdn.neulion.net/u/videocenter-v1/embed.swf' type='application/x-shockwave-flash' width='235' height='141' quality='high' allowFullScreen='true' allowScriptAccess='always' flashVars='hlp=8468172&event=PHI643&server=http://video.flyers.nhl.com/videocenter/&pageurl=http://video.flyers.nhl.com/videocenter/&nlwa=http://app2.neulion.com/videocenter/nhl/'></embed></object>
Rinaldo lays down the hit,Philadelphia Flyers,Hits,Flyers,Sabres,NHL.com,Zac Rinaldo,,Philadelphia,PHI,PA,"<object width='235' height='141' id='embed' classid='clsid:d27cdb6e-ae6d-11cf-96b8-444553540000'><param name='movie' value='http://nhl.cdn.neulion.net/u/videocenter-v1/embed.swf' /><param name='quality' value='high' /><param name='allowFullScreen' value='true' /><param name='allowScriptAccess' value='always' /><param name='flashVars' value='hlg=20122013,2,371&event=PHI50&server=http://video.flyers.nhl.com/videocenter/&pageurl=http://video.flyers.nhl.com/videocenter/&nlwa=http://app2.neulion.com/videocenter/nhl/' /><embed name='embed' pluginspage='http://www.adobe.com/go/getflashplayer' src='http://nhl.cdn.neulion.net/u/videocenter-v1/embed.swf' type='application/x-shockwave-flash' width='235' height='141' quality='high' allowFullScreen='true' allowScriptAccess='always' flashVars='hlg=20122013,2,371&event=PHI50&server=http://video.flyers.nhl.com/videocenter/&pageurl=http://video.flyers.nhl.com/videocenter/&nlwa=http://app2.neulion.com/videocenter/nhl/'></embed></object>"
Mason preserves the lead,Philadelphia Flyers,Saves,Flyers,Bruins,NHL.com,Steve Mason,,Philadelphia,PHI,PA,"<object width='235' height='141' id='embed' classid='clsid:d27cdb6e-ae6d-11cf-96b8-444553540000'><param name='movie' value='http://nhl.cdn.neulion.net/u/videocenter-v1/embed.swf' /><param name='quality' value='high' /><param name='allowFullScreen' value='true' /><param name='allowScriptAccess' value='always' /><param name='flashVars' value='hlg=20122013,2,684&event=PHI638&server=http://video.flyers.nhl.com/videocenter/&pageurl=http://video.flyers.nhl.com/videocenter/&nlwa=http://app2.neulion.com/videocenter/nhl/' /><embed name='embed' pluginspage='http://www.adobe.com/go/getflashplayer' src='http://nhl.cdn.neulion.net/u/videocenter-v1/embed.swf' type='application/x-shockwave-flash' width='235' height='141' quality='high' allowFullScreen='true' allowScriptAccess='always' flashVars='hlg=20122013,2,684&event=PHI638&server=http://video.flyers.nhl.com/videocenter/&pageurl=http://video.flyers.nhl.com/videocenter/&nlwa=http://app2.neulion.com/videocenter/nhl/'></embed></object>"
Schenn and Lecavalier square off,Philadelphia Flyers,Fights,Flyers,Lightning,Youtube,,,Philadelphia,PHI,PA,<iframe width='235' height='132' src='//www.youtube.com/embed/Gr5RkvE1mhg' frameborder='0' allowfullscreen></iframe>
Sullivans' shootout goal,Phoenix Coyotes,Goals,Coyotes,Ducks,NHL.com,Steve Sullivan,,Phoenix,PHX,AZ,<object width='235' height='141' id='embed' classid='clsid:d27cdb6e-ae6d-11cf-96b8-444553540000'><param name='movie' value='http://nhl.cdn.neulion.net/u/videocenter-v1/embed.swf' /><param name='quality' value='high' /><param name='allowFullScreen' value='true' /><param name='allowScriptAccess' value='always' /><param name='flashVars' value='hlp=8460719&event=PHX696&server=http://video.coyotes.nhl.com/videocenter/&pageurl=http://video.coyotes.nhl.com/videocenter/&nlwa=http://app2.neulion.com/videocenter/nhl/' /><embed name='embed' pluginspage='http://www.adobe.com/go/getflashplayer' src='http://nhl.cdn.neulion.net/u/videocenter-v1/embed.swf' type='application/x-shockwave-flash' width='235' height='141' quality='high' allowFullScreen='true' allowScriptAccess='always' flashVars='hlp=8460719&event=PHX696&server=http://video.coyotes.nhl.com/videocenter/&pageurl=http://video.coyotes.nhl.com/videocenter/&nlwa=http://app2.neulion.com/videocenter/nhl/'></embed></object>
Stone lays down the hit,Phoenix Coyotes,Hits,Coyotes,Ducks,NHL.com,Michael Stone,,Phoenix,PHX,AZ,"<object width='235' height='141' id='embed' classid='clsid:d27cdb6e-ae6d-11cf-96b8-444553540000'><param name='movie' value='http://nhl.cdn.neulion.net/u/videocenter-v1/embed.swf' /><param name='quality' value='high' /><param name='allowFullScreen' value='true' /><param name='allowScriptAccess' value='always' /><param name='flashVars' value='hlg=20122013,2,322&event=PHX260&server=http://video.coyotes.nhl.com/videocenter/&pageurl=http://video.coyotes.nhl.com/videocenter/&nlwa=http://app2.neulion.com/videocenter/nhl/' /><embed name='embed' pluginspage='http://www.adobe.com/go/getflashplayer' src='http://nhl.cdn.neulion.net/u/videocenter-v1/embed.swf' type='application/x-shockwave-flash' width='235' height='141' quality='high' allowFullScreen='true' allowScriptAccess='always' flashVars='hlg=20122013,2,322&event=PHX260&server=http://video.coyotes.nhl.com/videocenter/&pageurl=http://video.coyotes.nhl.com/videocenter/&nlwa=http://app2.neulion.com/videocenter/nhl/'></embed></object>"
Smith keeps it tied,Phoenix Coyotes,Saves,Coyotes,Blue Jackets,NHL.com,Mike Smith,,Phoenix,PHX,AZ,"<object width='235' height='141' id='embed' classid='clsid:d27cdb6e-ae6d-11cf-96b8-444553540000'><param name='movie' value='http://nhl.cdn.neulion.net/u/videocenter-v1/embed.swf' /><param name='quality' value='high' /><param name='allowFullScreen' value='true' /><param name='allowScriptAccess' value='always' /><param name='flashVars' value='hlg=20122013,2,210&event=PHX335&server=http://video.coyotes.nhl.com/videocenter/&pageurl=http://video.coyotes.nhl.com/videocenter/&nlwa=http://app2.neulion.com/videocenter/nhl/' /><embed name='embed' pluginspage='http://www.adobe.com/go/getflashplayer' src='http://nhl.cdn.neulion.net/u/videocenter-v1/embed.swf' type='application/x-shockwave-flash' width='235' height='141' quality='high' allowFullScreen='true' allowScriptAccess='always' flashVars='hlg=20122013,2,210&event=PHX335&server=http://video.coyotes.nhl.com/videocenter/&pageurl=http://video.coyotes.nhl.com/videocenter/&nlwa=http://app2.neulion.com/videocenter/nhl/'></embed></object>"
Coyotes and Blackhawks,Phoenix Coyotes,Fights,Coyotes,Blackhawks,Youtube,,,Phoenix,PHX,AZ,<iframe width='235' height='132' src='//www.youtube.com/embed/xl1oLU9uTzQ' frameborder='0' allowfullscreen></iframe>
Orpik wins it in overtime,Pittsburgh Penguins,Goals,Penguins,Islanders,NHL.com,Brooks Orpik,slapshot,Pittsburgh,PITT,PA,<object width='235' height='141' id='embed' classid='clsid:d27cdb6e-ae6d-11cf-96b8-444553540000'><param name='movie' value='http://nhl.cdn.neulion.net/u/videocenter-v1/embed.swf' /><param name='quality' value='high' /><param name='allowFullScreen' value='true' /><param name='allowScriptAccess' value='always' /><param name='flashVars' value='hlp=8468498&event=NYI805&server=http://video.penguins.nhl.com/videocenter/&pageurl=http://video.penguins.nhl.com/videocenter/&nlwa=http://app2.neulion.com/videocenter/nhl/' /><embed name='embed' pluginspage='http://www.adobe.com/go/getflashplayer' src='http://nhl.cdn.neulion.net/u/videocenter-v1/embed.swf' type='application/x-shockwave-flash' width='235' height='141' quality='high' allowFullScreen='true' allowScriptAccess='always' flashVars='hlp=8468498&event=NYI805&server=http://video.penguins.nhl.com/videocenter/&pageurl=http://video.penguins.nhl.com/videocenter/&nlwa=http://app2.neulion.com/videocenter/nhl/'></embed></object>
Vitale lays down the hit,Pittsburgh Penguins,Hits,Penguins,Canadiens,NHL.com,Joe Vitale,,Pittsburgh,PITT,PA,"<object width='235' height='141' id='embed' classid='clsid:d27cdb6e-ae6d-11cf-96b8-444553540000'><param name='movie' value='http://nhl.cdn.neulion.net/u/videocenter-v1/embed.swf' /><param name='quality' value='high' /><param name='allowFullScreen' value='true' /><param name='allowScriptAccess' value='always' /><param name='flashVars' value='hlg=20122013,2,640&event=PIT9&server=http://video.penguins.nhl.com/videocenter/&pageurl=http://video.penguins.nhl.com/videocenter/&nlwa=http://app2.neulion.com/videocenter/nhl/' /><embed name='embed' pluginspage='http://www.adobe.com/go/getflashplayer' src='http://nhl.cdn.neulion.net/u/videocenter-v1/embed.swf' type='application/x-shockwave-flash' width='235' height='141' quality='high' allowFullScreen='true' allowScriptAccess='always' flashVars='hlg=20122013,2,640&event=PIT9&server=http://video.penguins.nhl.com/videocenter/&pageurl=http://video.penguins.nhl.com/videocenter/&nlwa=http://app2.neulion.com/videocenter/nhl/'></embed></object>"
Vokoun preserves the lead,Pittsburgh Penguins,Saves,Penguins,Lightning,NHL.com,Tomas Vokoun,,Pittsburgh,PITT,PA,"<object width='235' height='141' id='embed' classid='clsid:d27cdb6e-ae6d-11cf-96b8-444553540000'><param name='movie' value='http://nhl.cdn.neulion.net/u/videocenter-v1/embed.swf' /><param name='quality' value='high' /><param name='allowFullScreen' value='true' /><param name='allowScriptAccess' value='always' /><param name='flashVars' value='hlg=20122013,2,600&event=T.B244&server=http://video.penguins.nhl.com/videocenter/&pageurl=http://video.penguins.nhl.com/videocenter/&nlwa=http://app2.neulion.com/videocenter/nhl/' /><embed name='embed' pluginspage='http://www.adobe.com/go/getflashplayer' src='http://nhl.cdn.neulion.net/u/videocenter-v1/embed.swf' type='application/x-shockwave-flash' width='235' height='141' quality='high' allowFullScreen='true' allowScriptAccess='always' flashVars='hlg=20122013,2,600&event=T.B244&server=http://video.penguins.nhl.com/videocenter/&pageurl=http://video.penguins.nhl.com/videocenter/&nlwa=http://app2.neulion.com/videocenter/nhl/'></embed></object>"
Engelland and Clowe go at it,Pittsburgh Penguins,Fights,Penguins,NY Rangers,Youtube,,,Pittsburgh,PITT,PA,<iframe width='235' height='132' src='//www.youtube.com/embed/kRUrmWli5as' frameborder='0' allowfullscreen></iframe>
Marleau wins it in overtime,San Jose Sharks,Goals,Sharks,Canucks,NHL.com,Patrick Marleau,rebound,San Jose,SJ,CA,<object width='235' height='141' id='embed' classid='clsid:d27cdb6e-ae6d-11cf-96b8-444553540000'><param name='movie' value='http://nhl.cdn.neulion.net/u/videocenter-v1/embed.swf' /><param name='quality' value='high' /><param name='allowFullScreen' value='true' /><param name='allowScriptAccess' value='always' /><param name='flashVars' value='hlp=8466139&event=S.J1089&server=http://video.sharks.nhl.com/videocenter/&pageurl=http://video.sharks.nhl.com/videocenter/&nlwa=http://app2.neulion.com/videocenter/nhl/' /><embed name='embed' pluginspage='http://www.adobe.com/go/getflashplayer' src='http://nhl.cdn.neulion.net/u/videocenter-v1/embed.swf' type='application/x-shockwave-flash' width='235' height='141' quality='high' allowFullScreen='true' allowScriptAccess='always' flashVars='hlp=8466139&event=S.J1089&server=http://video.sharks.nhl.com/videocenter/&pageurl=http://video.sharks.nhl.com/videocenter/&nlwa=http://app2.neulion.com/videocenter/nhl/'></embed></object>
Sheppard lays down the hit,San Jose Sharks,Hits,Sharks,Canucks,NHL.com,James Sheppard,,San Jose,SJ,CA,"<object width='235' height='141' id='embed' classid='clsid:d27cdb6e-ae6d-11cf-96b8-444553540000'><param name='movie' value='http://nhl.cdn.neulion.net/u/videocenter-v1/embed.swf' /><param name='quality' value='high' /><param name='allowFullScreen' value='true' /><param name='allowScriptAccess' value='always' /><param name='flashVars' value='hlg=20122013,3,174&event=S.J94&server=http://video.sharks.nhl.com/videocenter/&pageurl=http://video.sharks.nhl.com/videocenter/&nlwa=http://app2.neulion.com/videocenter/nhl/' /><embed name='embed' pluginspage='http://www.adobe.com/go/getflashplayer' src='http://nhl.cdn.neulion.net/u/videocenter-v1/embed.swf' type='application/x-shockwave-flash' width='235' height='141' quality='high' allowFullScreen='true' allowScriptAccess='always' flashVars='hlg=20122013,3,174&event=S.J94&server=http://video.sharks.nhl.com/videocenter/&pageurl=http://video.sharks.nhl.com/videocenter/&nlwa=http://app2.neulion.com/videocenter/nhl/'></embed></object>"
Niemi keeps it tied late in the third,San Jose Sharks,Saves,Sharks,Coyotes,NHL.com,Antti Niemi,,San Jose,SJ,CA,"<object width='235' height='141' id='embed' classid='clsid:d27cdb6e-ae6d-11cf-96b8-444553540000'><param name='movie' value='http://nhl.cdn.neulion.net/u/videocenter-v1/embed.swf' /><param name='quality' value='high' /><param name='allowFullScreen' value='true' /><param name='allowScriptAccess' value='always' /><param name='flashVars' value='hlg=20122013,2,516&event=S.J709&server=http://video.sharks.nhl.com/videocenter/&pageurl=http://video.sharks.nhl.com/videocenter/&nlwa=http://app2.neulion.com/videocenter/nhl/' /><embed name='embed' pluginspage='http://www.adobe.com/go/getflashplayer' src='http://nhl.cdn.neulion.net/u/videocenter-v1/embed.swf' type='application/x-shockwave-flash' width='235' height='141' quality='high' allowFullScreen='true' allowScriptAccess='always' flashVars='hlg=20122013,2,516&event=S.J709&server=http://video.sharks.nhl.com/videocenter/&pageurl=http://video.sharks.nhl.com/videocenter/&nlwa=http://app2.neulion.com/videocenter/nhl/'></embed></object>"
Thornton and Benn square off,San Jose Sharks,Fights,Sharks,Stars,Youtube,,,San Jose,SJ,CA,<iframe width='235' height='132' src='//www.youtube.com/embed/PuZy1PQIgrA' frameborder='0' allowfullscreen></iframe>
Perron increases the lead,ST. Louis Blues,Goals,Blues,Sharks,NHL.com,David Perron,,ST. Louis,STL,MO,"<object width='235' height='141' id='embed' classid='clsid:d27cdb6e-ae6d-11cf-96b8-444553540000'><param name='movie' value='http://nhl.cdn.neulion.net/u/videocenter-v1/embed.swf' /><param name='quality' value='high' /><param name='allowFullScreen' value='true' /><param name='allowScriptAccess' value='always' /><param name='flashVars' value='hlg=20122013,2,383&event=STL391&server=http://video.blues.nhl.com/videocenter/&pageurl=http://video.blues.nhl.com/videocenter/&nlwa=http://app2.neulion.com/videocenter/nhl/' /><embed name='embed' pluginspage='http://www.adobe.com/go/getflashplayer' src='http://nhl.cdn.neulion.net/u/videocenter-v1/embed.swf' type='application/x-shockwave-flash' width='235' height='141' quality='high' allowFullScreen='true' allowScriptAccess='always' flashVars='hlg=20122013,2,383&event=STL391&server=http://video.blues.nhl.com/videocenter/&pageurl=http://video.blues.nhl.com/videocenter/&nlwa=http://app2.neulion.com/videocenter/nhl/'></embed></object>"
Reaves lays down the hit,ST. Louis Blues,Hits,Blues,Stars,NHL.com,Ryan Reaves,,ST. Louis,STL,MO,"<object width='235' height='141' id='embed' classid='clsid:d27cdb6e-ae6d-11cf-96b8-444553540000'><param name='movie' value='http://nhl.cdn.neulion.net/u/videocenter-v1/embed.swf' /><param name='quality' value='high' /><param name='allowFullScreen' value='true' /><param name='allowScriptAccess' value='always' /><param name='flashVars' value='hlg=20122013,2,656&event=STL75&server=http://video.blues.nhl.com/videocenter/&pageurl=http://video.blues.nhl.com/videocenter/&nlwa=http://app2.neulion.com/videocenter/nhl/' /><embed name='embed' pluginspage='http://www.adobe.com/go/getflashplayer' src='http://nhl.cdn.neulion.net/u/videocenter-v1/embed.swf' type='application/x-shockwave-flash' width='235' height='141' quality='high' allowFullScreen='true' allowScriptAccess='always' flashVars='hlg=20122013,2,656&event=STL75&server=http://video.blues.nhl.com/videocenter/&pageurl=http://video.blues.nhl.com/videocenter/&nlwa=http://app2.neulion.com/videocenter/nhl/'></embed></object>"
Elliot keeps it tied,ST. Louis Blues,Saves,Blues,LA Kings,NHL.com,Brian Elliot,,ST. Louis,STL,MO,"<object width='235' height='141' id='embed' classid='clsid:d27cdb6e-ae6d-11cf-96b8-444553540000'><param name='movie' value='http://nhl.cdn.neulion.net/u/videocenter-v1/embed.swf' /><param name='quality' value='high' /><param name='allowFullScreen' value='true' /><param name='allowScriptAccess' value='always' /><param name='flashVars' value='hlg=20122013,3,182&event=STL586&server=http://video.blues.nhl.com/videocenter/&pageurl=http://video.blues.nhl.com/videocenter/&nlwa=http://app2.neulion.com/videocenter/nhl/' /><embed name='embed' pluginspage='http://www.adobe.com/go/getflashplayer' src='http://nhl.cdn.neulion.net/u/videocenter-v1/embed.swf' type='application/x-shockwave-flash' width='235' height='141' quality='high' allowFullScreen='true' allowScriptAccess='always' flashVars='hlg=20122013,3,182&event=STL586&server=http://video.blues.nhl.com/videocenter/&pageurl=http://video.blues.nhl.com/videocenter/&nlwa=http://app2.neulion.com/videocenter/nhl/'></embed></object>"
Polak and Stalberg go at it,St. Louis Blues,Fights,Blues,Blackhawks,Youtube,,,ST. Louis,STL,MO,<iframe width='235' height='132' src='//www.youtube.com/embed/YQpeR9SBQtY' frameborder='0' allowfullscreen></iframe>
